Id,WnvPresent
6555,0.00271355707828
6556,0.00271355707828
6557,0.00271355707828
6558,0.00145357093156
6559,0.00145357093156
6560,0.00145357093156
6561,0.00145357093156
6562,0.00145357093156
6563,0.00145357093156
6564,0.00145357093156
6565,0.00145357093156
6566,0.00526444553487
6567,0.00526444553487
6568,0.00526444553487
6569,0.00526444553487
6570,0.00526444553487
6571,0.00526444553487
6572,0.00526444553487
6573,0.00526444553487
6574,0.00188713440141
6575,0.00188713440141
6576,0.00188713440141
6577,0.00188713440141
6578,0.00188713440141
6579,0.00188713440141
6580,0.00188713440141
6581,0.00188713440141
6582,0.00468021609522
6583,0.00468021609522
6584,0.00468021609522
6585,0.00468021609522
6586,0.00468021609522
6587,0.00468021609522
6588,0.00468021609522
6589,0.00468021609522
6590,0.00437676732603
6591,0.00437676732603
6592,0.00437676732603
6593,0.00437676732603
6594,0.00437676732603
6595,0.00437676732603
6596,0.00437676732603
6597,0.00437676732603
6598,0.00251532889926
6599,0.00251532889926
6600,0.00251532889926
6601,0.00251532889926
6602,0.00251532889926
6603,0.00251532889926
6604,0.00251532889926
6605,0.00251532889926
6606,0.00429190130738
6607,0.00429190130738
6608,0.00429190130738
6609,0.00429190130738
6610,0.00429190130738
6611,0.00429190130738
6612,0.00429190130738
6613,0.00429190130738
6614,0.00305269359828
6615,0.00305269359828
6616,0.00305269359828
6617,0.00305269359828
6618,0.00305269359828
6619,0.00305269359828
6620,0.00305269359828
6621,0.00305269359828
6622,0.00219041200829
6623,0.00219041200829
6624,0.00219041200829
6625,0.00219041200829
6626,0.00219041200829
6627,0.00219041200829
6628,0.00219041200829
6629,0.00219041200829
6630,0.00409329743331
6631,0.00409329743331
6632,0.00409329743331
6633,0.00409329743331
6634,0.00409329743331
6635,0.00409329743331
6636,0.00409329743331
6637,0.00409329743331
6638,0.00290587568208
6639,0.00290587568208
6640,0.00290587568208
6641,0.00290587568208
6642,0.00290587568208
6643,0.00290587568208
6644,0.00290587568208
6645,0.00290587568208
6646,0.00233580929716
6647,0.00233580929716
6648,0.00233580929716
6649,0.00233580929716
6650,0.00233580929716
6651,0.00233580929716
6652,0.00233580929716
6653,0.00233580929716
6654,0.00259181624134
6655,0.00259181624134
6656,0.00259181624134
6657,0.00259181624134
6658,0.00259181624134
6659,0.00259181624134
6660,0.00259181624134
6661,0.00259181624134
6662,0.00384949149912
6663,0.00384949149912
6664,0.00384949149912
6665,0.00384949149912
6666,0.00384949149912
6667,0.00384949149912
6668,0.00384949149912
6669,0.00384949149912
6670,0.00485243209634
6671,0.00485243209634
6672,0.00485243209634
6673,0.00485243209634
6674,0.00485243209634
6675,0.00485243209634
6676,0.00485243209634
6677,0.00485243209634
6678,0.00390175568523
6679,0.00390175568523
6680,0.00390175568523
6681,0.00390175568523
6682,0.00390175568523
6683,0.00390175568523
6684,0.00390175568523
6685,0.00390175568523
6686,0.00478136462438
6687,0.00478136462438
6688,0.00478136462438
6689,0.00478136462438
6690,0.00478136462438
6691,0.00478136462438
6692,0.00478136462438
6693,0.00478136462438
6694,0.00294169928609
6695,0.00294169928609
6696,0.00294169928609
6697,0.00294169928609
6698,0.00294169928609
6699,0.00294169928609
6700,0.00294169928609
6701,0.00294169928609
6702,0.00551837327365
6703,0.00551837327365
6704,0.00551837327365
6705,0.00551837327365
6706,0.00551837327365
6707,0.00551837327365
6708,0.00551837327365
6709,0.00551837327365
6710,0.00520537449229
6711,0.00520537449229
6712,0.00520537449229
6713,0.00520537449229
6714,0.00520537449229
6715,0.00520537449229
6716,0.00520537449229
6717,0.00520537449229
6718,0.00112023860225
6719,0.00112023860225
6720,0.00112023860225
6721,0.00112023860225
6722,0.00112023860225
6723,0.00112023860225
6724,0.00112023860225
6725,0.00112023860225
6726,0.00202243769881
6727,0.00202243769881
6728,0.00202243769881
6729,0.00202243769881
6730,0.00202243769881
6731,0.00202243769881
6732,0.00202243769881
6733,0.00202243769881
6734,0.000833343155381
6735,0.000833343155381
6736,0.000833343155381
6737,0.000833343155381
6738,0.000833343155381
6739,0.000833343155381
6740,0.000833343155381
6741,0.000833343155381
6742,0.00123064674903
6743,0.00123064674903
6744,0.00123064674903
6745,0.00123064674903
6746,0.00123064674903
6747,0.00123064674903
6748,0.00123064674903
6749,0.00123064674903
6750,0.000918195569783
6751,0.000918195569783
6752,0.000918195569783
6753,0.000918195569783
6754,0.000918195569783
6755,0.000918195569783
6756,0.000918195569783
6757,0.000918195569783
6758,0.000644817039127
6759,0.000644817039127
6760,0.000644817039127
6761,0.000644817039127
6762,0.000644817039127
6763,0.000644817039127
6764,0.000644817039127
6765,0.000644817039127
6766,0.00140102607291
6767,0.00140102607291
6768,0.00140102607291
6769,0.00140102607291
6770,0.00140102607291
6771,0.00140102607291
6772,0.00140102607291
6773,0.00140102607291
6774,0.00127070244844
6775,0.00127070244844
6776,0.00127070244844
6777,0.00127070244844
6778,0.00127070244844
6779,0.00127070244844
6780,0.00127070244844
6781,0.00127070244844
6782,0.00164850168649
6783,0.00164850168649
6784,0.00164850168649
6785,0.00164850168649
6786,0.00164850168649
6787,0.00164850168649
6788,0.00164850168649
6789,0.00164850168649
6790,0.00106231992107
6791,0.00106231992107
6792,0.00106231992107
6793,0.00106231992107
6794,0.00106231992107
6795,0.00106231992107
6796,0.00106231992107
6797,0.00106231992107
6798,0.00461269971142
6799,0.00461269971142
6800,0.00461269971142
6801,0.00461269971142
6802,0.00461269971142
6803,0.00461269971142
6804,0.00461269971142
6805,0.00461269971142
6806,0.00524999057738
6807,0.00524999057738
6808,0.00524999057738
6809,0.00524999057738
6810,0.00524999057738
6811,0.00524999057738
6812,0.00524999057738
6813,0.00524999057738
6814,0.00414791266669
6815,0.00414791266669
6816,0.00414791266669
6817,0.00414791266669
6818,0.00414791266669
6819,0.00414791266669
6820,0.00414791266669
6821,0.00414791266669
6822,0.00156642352364
6823,0.00156642352364
6824,0.00156642352364
6825,0.00156642352364
6826,0.00156642352364
6827,0.00156642352364
6828,0.00156642352364
6829,0.00156642352364
6830,0.0010717028657
6831,0.0010717028657
6832,0.0010717028657
6833,0.0010717028657
6834,0.0010717028657
6835,0.0010717028657
6836,0.0010717028657
6837,0.0010717028657
6838,0.000836499397762
6839,0.000836499397762
6840,0.000836499397762
6841,0.000836499397762
6842,0.000836499397762
6843,0.000836499397762
6844,0.000836499397762
6845,0.000836499397762
6846,0.000482115107951
6847,0.000482115107951
6848,0.000482115107951
6849,0.000482115107951
6850,0.000482115107951
6851,0.000482115107951
6852,0.000482115107951
6853,0.000482115107951
6854,0.000511693055264
6855,0.000511693055264
6856,0.000511693055264
6857,0.000511693055264
6858,0.000511693055264
6859,0.000511693055264
6860,0.000511693055264
6861,0.000511693055264
6862,0.0005361405088
6863,0.0005361405088
6864,0.0005361405088
6865,0.0005361405088
6866,0.0005361405088
6867,0.0005361405088
6868,0.0005361405088
6869,0.0005361405088
6870,0.000482465919846
6871,0.000482465919846
6872,0.000482465919846
6873,0.000482465919846
6874,0.000482465919846
6875,0.000482465919846
6876,0.000482465919846
6877,0.000482465919846
6878,0.00101937602784
6879,0.00101937602784
6880,0.00101937602784
6881,0.00101937602784
6882,0.00101937602784
6883,0.00101937602784
6884,0.00101937602784
6885,0.00101937602784
6886,0.000853323680765
6887,0.000853323680765
6888,0.000853323680765
6889,0.000853323680765
6890,0.000853323680765
6891,0.000853323680765
6892,0.000853323680765
6893,0.000853323680765
6894,0.00420300948521
6895,0.00420300948521
6896,0.00420300948521
6897,0.00420300948521
6898,0.00420300948521
6899,0.00420300948521
6900,0.00420300948521
6901,0.00420300948521
6902,0.00215612610107
6903,0.00215612610107
6904,0.00215612610107
6905,0.00215612610107
6906,0.00215612610107
6907,0.00215612610107
6908,0.00215612610107
6909,0.00215612610107
6910,0.0018355588962
6911,0.0018355588962
6912,0.0018355588962
6913,0.0018355588962
6914,0.0018355588962
6915,0.0018355588962
6916,0.0018355588962
6917,0.0018355588962
6918,0.000640671244453
6919,0.000640671244453
6920,0.000640671244453
6921,0.000640671244453
6922,0.000640671244453
6923,0.000640671244453
6924,0.000640671244453
6925,0.000640671244453
6926,0.000412948761471
6927,0.000412948761471
6928,0.000412948761471
6929,0.000412948761471
6930,0.000412948761471
6931,0.000412948761471
6932,0.000412948761471
6933,0.000412948761471
6934,0.00129929590651
6935,0.00129929590651
6936,0.00129929590651
6937,0.00129929590651
6938,0.00129929590651
6939,0.00129929590651
6940,0.00129929590651
6941,0.00129929590651
6942,0.00129929590651
6943,0.000495004925142
6944,0.000495004925142
6945,0.000495004925142
6946,0.000495004925142
6947,0.000495004925142
6948,0.000495004925142
6949,0.000495004925142
6950,0.000495004925142
6951,0.00213381683125
6952,0.00213381683125
6953,0.00213381683125
6954,0.00213381683125
6955,0.00213381683125
6956,0.00213381683125
6957,0.00213381683125
6958,0.00213381683125
6959,0.00468694853342
6960,0.00468694853342
6961,0.00468694853342
6962,0.00468694853342
6963,0.00468694853342
6964,0.00468694853342
6965,0.00468694853342
6966,0.00468694853342
6967,0.0020306113698
6968,0.0020306113698
6969,0.0020306113698
6970,0.0020306113698
6971,0.0020306113698
6972,0.0020306113698
6973,0.0020306113698
6974,0.0020306113698
6975,0.00062082757591
6976,0.00062082757591
6977,0.00062082757591
6978,0.00062082757591
6979,0.00062082757591
6980,0.00062082757591
6981,0.00062082757591
6982,0.00062082757591
6983,0.00633401291371
6984,0.00633401291371
6985,0.00633401291371
6986,0.00633401291371
6987,0.00633401291371
6988,0.00633401291371
6989,0.00633401291371
6990,0.00633401291371
6991,0.00689827870189
6992,0.00689827870189
6993,0.00689827870189
6994,0.00689827870189
6995,0.00689827870189
6996,0.00689827870189
6997,0.00689827870189
6998,0.00689827870189
6999,0.00702602527748
7000,0.00702602527748
7001,0.00702602527748
7002,0.00702602527748
7003,0.00702602527748
7004,0.00702602527748
7005,0.00702602527748
7006,0.00702602527748
7007,0.00312259376786
7008,0.00312259376786
7009,0.00312259376786
7010,0.00312259376786
7011,0.00312259376786
7012,0.00312259376786
7013,0.00312259376786
7014,0.00312259376786
7015,0.00157727132838
7016,0.00157727132838
7017,0.00157727132838
7018,0.00157727132838
7019,0.00157727132838
7020,0.00157727132838
7021,0.00157727132838
7022,0.00157727132838
7023,0.00310578750922
7024,0.00310578750922
7025,0.00310578750922
7026,0.00310578750922
7027,0.00310578750922
7028,0.00310578750922
7029,0.00310578750922
7030,0.00310578750922
7031,0.000557816842507
7032,0.000557816842507
7033,0.000557816842507
7034,0.000557816842507
7035,0.000557816842507
7036,0.000557816842507
7037,0.000557816842507
7038,0.000557816842507
7039,0.000782975969748
7040,0.000782975969748
7041,0.000782975969748
7042,0.000782975969748
7043,0.000782975969748
7044,0.000782975969748
7045,0.000782975969748
7046,0.000782975969748
7047,0.000711203075704
7048,0.000711203075704
7049,0.000711203075704
7050,0.000711203075704
7051,0.000711203075704
7052,0.000711203075704
7053,0.000711203075704
7054,0.000711203075704
7055,0.00253815644185
7056,0.00253815644185
7057,0.00253815644185
7058,0.00253815644185
7059,0.00253815644185
7060,0.00253815644185
7061,0.00253815644185
7062,0.00253815644185
7063,0.00305819393097
7064,0.00305819393097
7065,0.00305819393097
7066,0.00305819393097
7067,0.00305819393097
7068,0.00305819393097
7069,0.00305819393097
7070,0.00305819393097
7071,0.00298181362021
7072,0.00298181362021
7073,0.00298181362021
7074,0.00298181362021
7075,0.00298181362021
7076,0.00298181362021
7077,0.00298181362021
7078,0.00298181362021
7079,0.00348908911371
7080,0.00348908911371
7081,0.00348908911371
7082,0.00348908911371
7083,0.00348908911371
7084,0.00348908911371
7085,0.00348908911371
7086,0.00348908911371
7087,0.00537465359604
7088,0.00537465359604
7089,0.00537465359604
7090,0.00537465359604
7091,0.00537465359604
7092,0.00537465359604
7093,0.00537465359604
7094,0.00537465359604
7095,0.00460635441732
7096,0.00460635441732
7097,0.00460635441732
7098,0.00460635441732
7099,0.00460635441732
7100,0.00460635441732
7101,0.00460635441732
7102,0.00460635441732
7103,0.00133878631599
7104,0.00133878631599
7105,0.00133878631599
7106,0.00133878631599
7107,0.00133878631599
7108,0.00133878631599
7109,0.00133878631599
7110,0.00133878631599
7111,0.00123385921985
7112,0.00123385921985
7113,0.00123385921985
7114,0.00123385921985
7115,0.00123385921985
7116,0.00123385921985
7117,0.00123385921985
7118,0.00123385921985
7119,0.00196718245348
7120,0.00196718245348
7121,0.00196718245348
7122,0.00196718245348
7123,0.00196718245348
7124,0.00196718245348
7125,0.00196718245348
7126,0.00196718245348
7127,0.00195322002209
7128,0.00195322002209
7129,0.00195322002209
7130,0.00195322002209
7131,0.00195322002209
7132,0.00195322002209
7133,0.00195322002209
7134,0.00195322002209
7135,0.00428636348406
7136,0.00428636348406
7137,0.00428636348406
7138,0.00428636348406
7139,0.00428636348406
7140,0.00428636348406
7141,0.00428636348406
7142,0.00428636348406
7143,0.0023892799656
7144,0.0023892799656
7145,0.0023892799656
7146,0.0023892799656
7147,0.0023892799656
7148,0.0023892799656
7149,0.0023892799656
7150,0.0023892799656
7151,0.00472923994094
7152,0.00472923994094
7153,0.00472923994094
7154,0.00472923994094
7155,0.00472923994094
7156,0.00472923994094
7157,0.00472923994094
7158,0.00472923994094
7159,0.00095172147479
7160,0.00095172147479
7161,0.00095172147479
7162,0.00095172147479
7163,0.00095172147479
7164,0.00095172147479
7165,0.00095172147479
7166,0.00095172147479
7167,0.00139369025981
7168,0.00139369025981
7169,0.00139369025981
7170,0.00139369025981
7171,0.00139369025981
7172,0.00139369025981
7173,0.00139369025981
7174,0.00139369025981
7175,0.00454401660972
7176,0.00454401660972
7177,0.00454401660972
7178,0.00454401660972
7179,0.00454401660972
7180,0.00454401660972
7181,0.00454401660972
7182,0.00454401660972
7183,0.00511855856855
7184,0.00511855856855
7185,0.00511855856855
7186,0.00511855856855
7187,0.00511855856855
7188,0.00511855856855
7189,0.00511855856855
7190,0.00511855856855
7191,0.00506903506278
7192,0.00506903506278
7193,0.00506903506278
7194,0.00506903506278
7195,0.00506903506278
7196,0.00506903506278
7197,0.00506903506278
7198,0.00506903506278
7199,0.00391520565553
7200,0.00391520565553
7201,0.00391520565553
7202,0.00391520565553
7203,0.00391520565553
7204,0.00391520565553
7205,0.00391520565553
7206,0.00391520565553
7207,0.00152048774888
7208,0.00152048774888
7209,0.00152048774888
7210,0.00152048774888
7211,0.00152048774888
7212,0.00152048774888
7213,0.00152048774888
7214,0.00152048774888
7215,0.0034928889841
7216,0.0034928889841
7217,0.0034928889841
7218,0.0034928889841
7219,0.0034928889841
7220,0.0034928889841
7221,0.0034928889841
7222,0.0034928889841
7223,0.00407187961488
7224,0.00407187961488
7225,0.00407187961488
7226,0.00407187961488
7227,0.00407187961488
7228,0.00407187961488
7229,0.00407187961488
7230,0.00407187961488
7231,0.00428276637437
7232,0.00428276637437
7233,0.00428276637437
7234,0.00428276637437
7235,0.00428276637437
7236,0.00428276637437
7237,0.00428276637437
7238,0.00428276637437
7239,0.0048072651597
7240,0.0048072651597
7241,0.0048072651597
7242,0.0048072651597
7243,0.0048072651597
7244,0.0048072651597
7245,0.0048072651597
7246,0.0048072651597
7247,0.00323050315845
7248,0.00323050315845
7249,0.00323050315845
7250,0.00323050315845
7251,0.00323050315845
7252,0.00323050315845
7253,0.00323050315845
7254,0.00323050315845
7255,0.000843793383867
7256,0.000843793383867
7257,0.000843793383867
7258,0.000843793383867
7259,0.000843793383867
7260,0.000843793383867
7261,0.000843793383867
7262,0.000843793383867
7263,0.00258395580356
7264,0.00258395580356
7265,0.00258395580356
7266,0.00258395580356
7267,0.00258395580356
7268,0.00258395580356
7269,0.00258395580356
7270,0.00258395580356
7271,0.00173315150912
7272,0.00173315150912
7273,0.00173315150912
7274,0.00173315150912
7275,0.00173315150912
7276,0.00173315150912
7277,0.00173315150912
7278,0.00173315150912
7279,0.00299070655906
7280,0.00299070655906
7281,0.00299070655906
7282,0.00299070655906
7283,0.00299070655906
7284,0.00299070655906
7285,0.00299070655906
7286,0.00299070655906
7287,0.000747724121827
7288,0.000747724121827
7289,0.000747724121827
7290,0.000747724121827
7291,0.000747724121827
7292,0.000747724121827
7293,0.000747724121827
7294,0.000747724121827
7295,0.000708845663621
7296,0.000708845663621
7297,0.000708845663621
7298,0.000708845663621
7299,0.000708845663621
7300,0.000708845663621
7301,0.000708845663621
7302,0.000708845663621
7303,0.00076159027734
7304,0.00076159027734
7305,0.00076159027734
7306,0.00076159027734
7307,0.00076159027734
7308,0.00076159027734
7309,0.00076159027734
7310,0.00076159027734
7311,0.000705050206443
7312,0.000705050206443
7313,0.000705050206443
7314,0.000705050206443
7315,0.000705050206443
7316,0.000705050206443
7317,0.000705050206443
7318,0.000705050206443
7319,0.00105865715698
7320,0.00105865715698
7321,0.00105865715698
7322,0.00105865715698
7323,0.00105865715698
7324,0.00105865715698
7325,0.00105865715698
7326,0.00105865715698
7327,0.000436768471767
7328,0.000436768471767
7329,0.000436768471767
7330,0.000436768471767
7331,0.000436768471767
7332,0.000436768471767
7333,0.000436768471767
7334,0.000436768471767
7335,0.00155699868887
7336,0.00155699868887
7337,0.00155699868887
7338,0.00155699868887
7339,0.00155699868887
7340,0.00155699868887
7341,0.00155699868887
7342,0.00155699868887
7343,0.000714507310298
7344,0.000714507310298
7345,0.000714507310298
7346,0.000714507310298
7347,0.000714507310298
7348,0.000714507310298
7349,0.000714507310298
7350,0.000714507310298
7351,0.00129461450348
7352,0.00129461450348
7353,0.00129461450348
7354,0.00129461450348
7355,0.00129461450348
7356,0.00129461450348
7357,0.00129461450348
7358,0.00129461450348
7359,0.00144559050064
7360,0.00144559050064
7361,0.00144559050064
7362,0.00144559050064
7363,0.00144559050064
7364,0.00144559050064
7365,0.00144559050064
7366,0.00144559050064
7367,0.000336249582363
7368,0.000336249582363
7369,0.000336249582363
7370,0.000336249582363
7371,0.000336249582363
7372,0.000336249582363
7373,0.000336249582363
7374,0.000336249582363
7375,0.00216284199036
7376,0.00216284199036
7377,0.00216284199036
7378,0.00216284199036
7379,0.00216284199036
7380,0.00216284199036
7381,0.00216284199036
7382,0.00216284199036
7383,0.000590820709466
7384,0.000590820709466
7385,0.000590820709466
7386,0.000590820709466
7387,0.000590820709466
7388,0.000590820709466
7389,0.000590820709466
7390,0.000590820709466
7391,0.00207770346625
7392,0.00207770346625
7393,0.00207770346625
7394,0.00207770346625
7395,0.00207770346625
7396,0.00207770346625
7397,0.00207770346625
7398,0.00207770346625
7399,0.00104886192143
7400,0.00104886192143
7401,0.00104886192143
7402,0.00104886192143
7403,0.00104886192143
7404,0.00104886192143
7405,0.00104886192143
7406,0.00104886192143
7407,0.00264986455234
7408,0.00264986455234
7409,0.00264986455234
7410,0.00264986455234
7411,0.00264986455234
7412,0.00264986455234
7413,0.00264986455234
7414,0.00264986455234
7415,0.00308483372357
7416,0.00308483372357
7417,0.00308483372357
7418,0.00308483372357
7419,0.00308483372357
7420,0.00308483372357
7421,0.00308483372357
7422,0.00308483372357
7423,0.00240160515277
7424,0.00240160515277
7425,0.00240160515277
7426,0.00240160515277
7427,0.00240160515277
7428,0.00240160515277
7429,0.00240160515277
7430,0.00240160515277
7431,0.000981290020865
7432,0.000981290020865
7433,0.000981290020865
7434,0.000981290020865
7435,0.000981290020865
7436,0.000981290020865
7437,0.000981290020865
7438,0.000981290020865
7439,0.00154210335156
7440,0.00154210335156
7441,0.00154210335156
7442,0.00154210335156
7443,0.00154210335156
7444,0.00154210335156
7445,0.00154210335156
7446,0.00154210335156
7447,0.000721585095653
7448,0.000721585095653
7449,0.000721585095653
7450,0.000721585095653
7451,0.000721585095653
7452,0.000721585095653
7453,0.000721585095653
7454,0.000721585095653
7455,0.00261587285263
7456,0.00261587285263
7457,0.00261587285263
7458,0.00261587285263
7459,0.00261587285263
7460,0.00261587285263
7461,0.00261587285263
7462,0.00261587285263
7463,0.00121793136291
7464,0.00121793136291
7465,0.00121793136291
7466,0.00121793136291
7467,0.00121793136291
7468,0.00121793136291
7469,0.00121793136291
7470,0.00121793136291
7471,0.00107272001382
7472,0.00107272001382
7473,0.00107272001382
7474,0.00107272001382
7475,0.00107272001382
7476,0.00107272001382
7477,0.00107272001382
7478,0.00107272001382
7479,0.000915106544592
7480,0.000915106544592
7481,0.000915106544592
7482,0.000915106544592
7483,0.000915106544592
7484,0.000915106544592
7485,0.000915106544592
7486,0.000915106544592
7487,0.000510826197558
7488,0.000510826197558
7489,0.000510826197558
7490,0.000510826197558
7491,0.000510826197558
7492,0.000510826197558
7493,0.000510826197558
7494,0.000510826197558
7495,0.00210871395144
7496,0.00210871395144
7497,0.00210871395144
7498,0.00210871395144
7499,0.00210871395144
7500,0.00210871395144
7501,0.00210871395144
7502,0.00210871395144
7503,0.00176052539775
7504,0.00176052539775
7505,0.00176052539775
7506,0.00176052539775
7507,0.00176052539775
7508,0.00176052539775
7509,0.00176052539775
7510,0.00176052539775
7511,0.00209483773841
7512,0.00209483773841
7513,0.00209483773841
7514,0.00209483773841
7515,0.00209483773841
7516,0.00209483773841
7517,0.00209483773841
7518,0.00209483773841
7519,0.000512514236684
7520,0.000512514236684
7521,0.000512514236684
7522,0.000512514236684
7523,0.000512514236684
7524,0.000512514236684
7525,0.000512514236684
7526,0.000512514236684
7527,0.000996070213408
7528,0.000996070213408
7529,0.000996070213408
7530,0.000996070213408
7531,0.000996070213408
7532,0.000996070213408
7533,0.000996070213408
7534,0.000996070213408
7535,0.00107806780936
7536,0.00107806780936
7537,0.00107806780936
7538,0.00107806780936
7539,0.00107806780936
7540,0.00107806780936
7541,0.00107806780936
7542,0.00107806780936
7543,0.000515096494449
7544,0.000515096494449
7545,0.000515096494449
7546,0.000515096494449
7547,0.000515096494449
7548,0.000515096494449
7549,0.000515096494449
7550,0.000515096494449
7551,0.000537002423384
7552,0.000537002423384
7553,0.000537002423384
7554,0.000537002423384
7555,0.000537002423384
7556,0.000537002423384
7557,0.000537002423384
7558,0.000537002423384
7559,0.00282850209937
7560,0.00282850209937
7561,0.00282850209937
7562,0.00282850209937
7563,0.00282850209937
7564,0.00282850209937
7565,0.00282850209937
7566,0.00282850209937
7567,0.00167472017049
7568,0.00167472017049
7569,0.00167472017049
7570,0.00167472017049
7571,0.00167472017049
7572,0.00167472017049
7573,0.00167472017049
7574,0.00167472017049
7575,0.00186450624195
7576,0.00186450624195
7577,0.00186450624195
7578,0.00186450624195
7579,0.00186450624195
7580,0.00186450624195
7581,0.00186450624195
7582,0.00186450624195
7583,0.00205961862635
7584,0.00205961862635
7585,0.00205961862635
7586,0.00205961862635
7587,0.00205961862635
7588,0.00205961862635
7589,0.00205961862635
7590,0.00205961862635
7591,0.000660555608564
7592,0.000660555608564
7593,0.000660555608564
7594,0.000660555608564
7595,0.000660555608564
7596,0.000660555608564
7597,0.000660555608564
7598,0.000660555608564
7599,0.00141116477882
7600,0.00141116477882
7601,0.00141116477882
7602,0.00141116477882
7603,0.00141116477882
7604,0.00141116477882
7605,0.00141116477882
7606,0.00141116477882
7607,0.000844579602336
7608,0.000844579602336
7609,0.000844579602336
7610,0.000844579602336
7611,0.000844579602336
7612,0.000844579602336
7613,0.000844579602336
7614,0.000844579602336
7615,0.00142944716799
7616,0.00142944716799
7617,0.00142944716799
7618,0.00142944716799
7619,0.00142944716799
7620,0.00142944716799
7621,0.00142944716799
7622,0.00142944716799
7623,0.00171032759267
7624,0.00171032759267
7625,0.00171032759267
7626,0.00171032759267
7627,0.00171032759267
7628,0.00171032759267
7629,0.00171032759267
7630,0.00171032759267
7631,0.0022500897842
7632,0.0022500897842
7633,0.0022500897842
7634,0.0022500897842
7635,0.0022500897842
7636,0.0022500897842
7637,0.0022500897842
7638,0.0022500897842
7639,0.00179976774785
7640,0.00179976774785
7641,0.00179976774785
7642,0.00179976774785
7643,0.00179976774785
7644,0.00179976774785
7645,0.00179976774785
7646,0.00179976774785
7647,0.00143822796816
7648,0.00143822796816
7649,0.00143822796816
7650,0.00143822796816
7651,0.00143822796816
7652,0.00143822796816
7653,0.00143822796816
7654,0.00143822796816
7655,0.0012967858041
7656,0.0012967858041
7657,0.0012967858041
7658,0.0012967858041
7659,0.0012967858041
7660,0.0012967858041
7661,0.0012967858041
7662,0.0012967858041
7663,0.00270685534546
7664,0.00270685534546
7665,0.00270685534546
7666,0.00270685534546
7667,0.00270685534546
7668,0.00270685534546
7669,0.00270685534546
7670,0.00270685534546
7671,0.001696270721
7672,0.001696270721
7673,0.001696270721
7674,0.001696270721
7675,0.001696270721
7676,0.001696270721
7677,0.001696270721
7678,0.001696270721
7679,0.0013408313848
7680,0.0013408313848
7681,0.0013408313848
7682,0.0013408313848
7683,0.0013408313848
7684,0.0013408313848
7685,0.0013408313848
7686,0.0013408313848
7687,0.0013140891071
7688,0.0013140891071
7689,0.0013140891071
7690,0.0013140891071
7691,0.0013140891071
7692,0.0013140891071
7693,0.0013140891071
7694,0.0013140891071
7695,0.000846123929656
7696,0.000846123929656
7697,0.000846123929656
7698,0.000846123929656
7699,0.000846123929656
7700,0.000846123929656
7701,0.000846123929656
7702,0.000846123929656
7703,0.00105304637033
7704,0.00105304637033
7705,0.00105304637033
7706,0.00105304637033
7707,0.00105304637033
7708,0.00105304637033
7709,0.00105304637033
7710,0.00105304637033
7711,0.00131065391927
7712,0.00131065391927
7713,0.00131065391927
7714,0.00131065391927
7715,0.00131065391927
7716,0.00131065391927
7717,0.00131065391927
7718,0.00131065391927
7719,0.00144110818049
7720,0.00144110818049
7721,0.00144110818049
7722,0.00144110818049
7723,0.00144110818049
7724,0.00144110818049
7725,0.00144110818049
7726,0.00144110818049
7727,0.00066267707666
7728,0.00066267707666
7729,0.00066267707666
7730,0.00066267707666
7731,0.00066267707666
7732,0.00066267707666
7733,0.00066267707666
7734,0.00066267707666
7735,0.00246108269051
7736,0.00246108269051
7737,0.00246108269051
7738,0.00246108269051
7739,0.00246108269051
7740,0.00246108269051
7741,0.00246108269051
7742,0.00246108269051
7743,0.00220021985357
7744,0.00220021985357
7745,0.00220021985357
7746,0.00220021985357
7747,0.00220021985357
7748,0.00220021985357
7749,0.00220021985357
7750,0.00220021985357
7751,0.000417995601411
7752,0.000417995601411
7753,0.000417995601411
7754,0.000417995601411
7755,0.000417995601411
7756,0.000417995601411
7757,0.000417995601411
7758,0.000417995601411
7759,0.00143954784403
7760,0.00143954784403
7761,0.00143954784403
7762,0.00143954784403
7763,0.00143954784403
7764,0.00143954784403
7765,0.00143954784403
7766,0.00143954784403
7767,0.000584142660157
7768,0.000584142660157
7769,0.000584142660157
7770,0.000584142660157
7771,0.000584142660157
7772,0.000584142660157
7773,0.000584142660157
7774,0.000584142660157
7775,0.00255427687358
7776,0.00255427687358
7777,0.00255427687358
7778,0.00255427687358
7779,0.00255427687358
7780,0.00255427687358
7781,0.00255427687358
7782,0.00255427687358
7783,0.00105353562904
7784,0.00105353562904
7785,0.00105353562904
7786,0.00105353562904
7787,0.00105353562904
7788,0.00105353562904
7789,0.00105353562904
7790,0.00105353562904
7791,0.00215524783435
7792,0.00215524783435
7793,0.00215524783435
7794,0.00215524783435
7795,0.00215524783435
7796,0.00215524783435
7797,0.00215524783435
7798,0.00215524783435
7799,0.00205631222105
7800,0.00205631222105
7801,0.00205631222105
7802,0.00205631222105
7803,0.00205631222105
7804,0.00205631222105
7805,0.00205631222105
7806,0.00205631222105
7807,0.00135945893065
7808,0.00135945893065
7809,0.00135945893065
7810,0.00135945893065
7811,0.00135945893065
7812,0.00135945893065
7813,0.00135945893065
7814,0.00135945893065
7815,0.00204379860203
7816,0.00204379860203
7817,0.00204379860203
7818,0.00204379860203
7819,0.00204379860203
7820,0.00204379860203
7821,0.00204379860203
7822,0.00204379860203
7823,0.00158207196201
7824,0.00158207196201
7825,0.00158207196201
7826,0.00158207196201
